created_at,id_str,text,truncated,geo,coordinates,place,retweet_count,favourite_count,in_reply_to_status_id_str,in_reply_to_user_id_str,lang
Sun Jun 24 04:35:04 +0000 2018,1010743081669406725,"🏳️‍🌈Happy #pride

Human rights are for everyone - no matter who you are or whom you love! #StandUp4HumanRights #LoveIsLove https://t.co/Vfp3trt77w",True,,,,494,,,,en
Sun Jun 24 01:35:04 +0000 2018,1010697786386472960,"Out of 1.9M ppl living in Gaza, 72% of them are refugees. Samia &amp; her family have lived as refugees across 3 generations now. 

We're helping her deal w/ the trauma of war:  https://t.co/GaXz243Qsn https://t.co/kI05oPw4Mj",True,,,,33,,,,en
Sun Jun 24 00:58:52 +0000 2018,1010688676924358656,RT @UN_Women: Khateeja Mallah is a widow from Pakistan. Here’s how our organization ensured that losing her husband didn’t mean losing her…,False,,,,0,,,,en
Sat Jun 23 22:35:05 +0000 2018,1010652489690112002,"In many parts of the world, widowhood makes women vulnerable to harmful practices. We work w/ @UNTrustFundEVAW to ensure their rights are protected. Here’s an example from Togo: https://t.co/jSBqYoa1bH #WidowsDay https://t.co/4xzHk5rYah",True,,,,34,,,,en
Sat Jun 23 20:35:01 +0000 2018,1010622275547062272,Becoming a widow didn’t stop Martha from getting an education in India to become a solar engineer. Check out how she brought light to her village with our organization's help: https://t.co/FQ36ixBxBo #WidowsDay https://t.co/XlrSwGXfSn,True,,,,185,,,,en
Sat Jun 23 18:35:05 +0000 2018,1010592094103265280,The shock and changes that come with losing a spouse can be challenging. Women who are widows must be empowered &amp; supported so they can take care of themselves and their families #WidowsDay https://t.co/SLs0zpHgBj,True,,,,66,,,,en
Sat Jun 23 16:35:00 +0000 2018,1010561874428092416,Maha became a widow as she fled the conflict in Syria with her family. Her determination to provide for her children brought her to our women’s centre in @ZataariCamp: https://t.co/lXIzAssluk #WidowsDay https://t.co/nkE3PGevC6,True,,,,62,,,,en
Sat Jun 23 13:35:08 +0000 2018,1010516609461620742,"Did you know? There are approx. 258 million widows globally. On #WidowsDay, let’s commit to uplift &amp; uphold their human rights and access to resources. https://t.co/UGMGXbDEXA https://t.co/OYyZOxRHFA",True,,,,63,,,,en
Sat Jun 23 12:35:19 +0000 2018,1010501553944449025,"RT @UN: On Saturday's #WidowsDay, let’s ensure widows around the world enjoy the rights and social protections they deserve https://t.co/Qj…",False,,,,0,,,,en
Sat Jun 23 10:35:00 +0000 2018,1010471275507212288,"Loss of a loved one is hard enough. Hawa lost her home, rights &amp; social protections along with her husband. She got back on her feet with @UN_Women’s help. On #WidowsDay get inspired by her resilience: https://t.co/vYJCZ3tfJG https://t.co/2B8vJCK7WY",True,,,,117,,,,en
Sat Jun 23 08:35:06 +0000 2018,1010441101382217729,Join together to support widows’ rights so they have the opportunity to build a new life after personal loss. Read @phumzileunwomen’s statement on #WidowsDay: https://t.co/UGMGXbDEXA https://t.co/vC1t2syBn0,True,,,,48,,,,en
Sat Jun 23 07:35:06 +0000 2018,1010426003628478464,What is your superpower? How are you changing the world? Tell us how your women-owned &amp;-led micro-business is helping achieve the #globalgoals for a chance to win a trip to NYC:  https://t.co/jvq7gLNiZ3 cc: @UNDP @Wharton @WBG2030 #SDGsandHer https://t.co/x47LAsCVrF,True,,,,35,,,,en
Sat Jun 23 04:35:04 +0000 2018,1010380694651133952,"In a gender unequal world, women who have lost their spouses are uniquely vulnerable to violence and abuse and need specific recognition and attention. More from Exec. Dir. @phumzileunwomen's blog: https://t.co/uwBcy1NmcZ #WidowsDay https://t.co/SwjhQHs9ag",True,,,,155,,,,en
Sat Jun 23 01:35:00 +0000 2018,1010335380141248512,Khateeja Mallah is a widow from Pakistan. Here’s how our organization ensured that losing her husband didn’t mean losing her rights to land: https://t.co/WggMMwvmyr #WidowsDay https://t.co/5iCd9Y1MXa,True,,,,105,,,,en
Fri Jun 22 22:35:07 +0000 2018,1010290112331239429,"Only 1 week left to apply for @Unilever's Young Entrepreneurs Awards. If
you're working hard to achieve #genderequality, apply now!
Learn more here: https://t.co/IHGAYjI41b #biz4good #SDGs https://t.co/TSRRTLEoeM",True,,,,18,,,,en
Fri Jun 22 19:35:07 +0000 2018,1010244814716243969,"Dilera Mavlonova is only 16 years old, but she knows the importance of women’s leadership in water management. And we're proud to support her advocacy!
https://t.co/Gr8wHPOJvy",True,,,,27,,,,en
Fri Jun 22 18:30:35 +0000 2018,1010228572450181121,"RT @phumzileunwomen: The #UnstereotypeAlliance wouldn't be where it is today if it weren't for the support, guidance &amp; contributions of all…",False,,,,0,,,,en
Fri Jun 22 18:14:47 +0000 2018,1010224594735812609,RT @unwomenpacific: A sea of colours flood the #Fiji National Women's Expo in Suva as 340 women artisans gather for 3 days to showcase trad…,False,,,,0,,,,en
Fri Jun 22 17:05:13 +0000 2018,1010207088667234305,"Today is Trans Day of Action and we have 💌 for all trans &amp; gender non-conforming people:

Be who you are &amp; be proud of it. We support you and stand with you! #StandUp4HumanRights #pride https://t.co/EgCwWK6cBw",True,,,,95,,,,en
Fri Jun 22 16:35:09 +0000 2018,1010199524281810945,"Ahead of #WidowsDay, we bring you the voices of widows we've worked with, as they push through the barriers in pursuit of a life with dignity, joy &amp; aspirations:
https://t.co/SLs0zpHgBj",True,,,,41,,,,en
Fri Jun 22 16:31:36 +0000 2018,1010198627422294016,RT @wfamarketers: Inspiring conversation with @UN_Women Executive Director @phumzileunwomen and our @un_stereotype partners on advancing a…,False,,,,0,,,,en
Fri Jun 22 15:51:16 +0000 2018,1010188478812950528,"RT @UN_Women: You know Ronaldo.
You know Messi.
You know Neymar.

Do you know who scored more goals, but got paid less? Abby Wambach. #Worl…",False,,,,0,,,,en
Fri Jun 22 15:50:48 +0000 2018,1010188363180146688,"RT @free_equal: Free &amp; Equal Brazil: Meet Tathiane, Taya, Ludymilla, Melissa, Ana Carolina, Christopher and Saulo  – #trans activists who a…",False,,,,0,,,,en
Fri Jun 22 15:00:17 +0000 2018,1010175650496475136,"As ED @phumzileunwomen addressed the #UnstereotypeAlliance at @Cannes_Lions, she called upon industry members to galvanize further &amp; cross new frontiers in the upcoming year &amp; bring unstereotyping, intersectionality and diversity into all the adverts they produce worldwide. https://t.co/estsryY83q",True,,,,22,,,,en
Fri Jun 22 14:53:29 +0000 2018,1010173939136581632,RT @keithweed: The power of partnerships will drive change! Marking the first anniversary of the #UnstereotypeAlliance and advancing our mi…,False,,,,0,,,,en
Fri Jun 22 14:15:15 +0000 2018,1010164313976463360,"#FridayFeeling from Nawal El Saadawi, Egyptian feminist writer, activist, physician, and psychiatrist. https://t.co/gsARnMTIK2",False,,,,163,,,,en
Fri Jun 22 10:35:06 +0000 2018,1010108912446722048,"END👏GENDER👏DISCRIMINATION👏NOW👏

The #TimeIsNow for gender equality. https://t.co/y7ijbYy6Ql",False,,,,402,,,,en
Fri Jun 22 07:50:07 +0000 2018,1010067392125382656,Starting soon at @UN Public Service Forum: Workshop to address how transforming public institutions can advance gender-responsive services. Check it out: https://t.co/f5Q6zoG9fG #UNPSA2018 https://t.co/oWT0GeZFrk,True,,,,30,,,,en
Fri Jun 22 06:35:04 +0000 2018,1010048505229008902,"The loss of a partner is devastating. For many women, that loss is magnified by the struggle for basic needs, their human rights &amp; dignity. Some stories of widowhood:
https://t.co/SLs0zpHgBj",True,,,,122,,,,en
Fri Jun 22 04:35:03 +0000 2018,1010018305061498881,She escaped violence in Syria to find hope in Turkey. It wasn't until she discovered a women-only centre that she was freed from fear of violence:  https://t.co/7iJNhcPZ1c https://t.co/X2zYRDW6Mb,True,,,,86,,,,en
Fri Jun 22 01:35:04 +0000 2018,1009973008855961601,"The @UN has a particular responsibility to lead by example in ensuring the equal &amp; active participation of women at all levels.

We're working towards this goal every day, everywhere: https://t.co/Cpdl0psGko https://t.co/KaL6pLVPHT",True,,,,107,,,,en
Thu Jun 21 23:23:41 +0000 2018,1009939944972996608,"RT @SwedenUN: 10 days until the #SwedeninUNSC presidency!

We have consistently prioritised women, peace &amp; security &amp; taking a #gender pers…",False,,,,0,,,,en
Thu Jun 21 22:35:05 +0000 2018,1009927713073827843,"The humanitarian system has not succeeded in adequately addressing the needs &amp; challenges of crisis-affected women &amp; girls.

We address this gap by placing the empowerment of women &amp; girls at the heart of our humanitarian work:
https://t.co/11ZgvuOdAG",True,,,,95,,,,en
Thu Jun 21 20:35:08 +0000 2018,1009897527460728833,"Head of Technical Unit @erinrkenny @Spotlight_VAWG speaks on a #MeToo panel at the @dmnews #MarketingHallofFemme on how we need to transform institutions globally and make the movement resonate not only with the global north, but the global south too. https://t.co/J2tAj7VyEW",True,,,,23,,,,en
Thu Jun 21 19:25:06 +0000 2018,1009879906111688710,"We ❤️ selfies that portray women's solidarity &amp; intersectionality!

This 📷 is from a run for gender equality in 🇲🇽, where diverse women came together, including those w/ disabilities, girls, young women, mothers &amp; elderly women! https://t.co/ITw32TzZYv #NationalSelfieDay https://t.co/fnrRCOLqXo",True,,,,21,,,,en
Thu Jun 21 18:54:29 +0000 2018,1009872200311205888,RT @phumzileunwomen: We are thankful for the dedication and commitment made by @namawomen in support of our @UN_Women Flagship Programme “S…,False,,,,0,,,,en
Thu Jun 21 18:35:10 +0000 2018,1009867338219483136,"The only time Asaf left Gaza was in an ambulance. She was hit by a shrapnel, which left physical scars, but the emotional ones ran deeper.

Until she found one of our programmes:
https://t.co/knxbPJI3M5",True,,,,21,,,,en
Thu Jun 21 17:38:33 +0000 2018,1009853091225722882,RT @dmnews: “All of...women in positions of power - we need to create a new paradigm.” @UN_Women weighs in on the power of the #metoo movem…,False,,,,0,,,,en
Thu Jun 21 17:10:40 +0000 2018,1009846073492418561,RT @phumzileunwomen: It is encouraging to see how advertising giants are taking commitments to #unstereotype their content for equality. Ea…,False,,,,0,,,,en
Thu Jun 21 17:05:13 +0000 2018,1009844699451023361,Implementation of UN System-Wide Action Plan (UN-SWAP) on gender equality &amp; empowerment of women has advanced mainstreaming gender perspective into all policies &amp; programmes in the @UN system. https://t.co/A80ZUAipRe https://t.co/R1lnOOHPAL,True,,,,32,,,,en
Thu Jun 21 16:36:31 +0000 2018,1009837477035683842,"Our Deputy Executive Director @regner_asa on the launch of the updated UNCT-SWAP Scorecard, a standardized assessment of UN country-level gender mainstreaming practices and performance: https://t.co/UZ2NMl2THk https://t.co/o13a154Vb3",True,,,,15,,,,en
Thu Jun 21 16:19:23 +0000 2018,1009833168495628289,"“This is really about changing people’s lives... This is about seeing differences and ending injustices.” -- @regner_asa during the launch of the updated system-wide accountability frameworks for gender mainstreaming.

Learn more: https://t.co/fpqVg5V5v3 https://t.co/se9gPIK29Y",True,,,,16,,,,en
Thu Jun 21 16:03:39 +0000 2018,1009829205771784192,RT @Patricia070368: @regner_asa launching the second version of the @UN_Women led United Nations system-wide Action Plan on Gender Equality…,False,,,,0,,,,en
Thu Jun 21 15:43:19 +0000 2018,1009824090880905216,"RT @UN_Women: LIVE now: Follow the launch of UN-SWAP and UNCT-SWAP Scorecard, updated system-wide accountability frameworks for gender main…",False,,,,0,,,,en
Thu Jun 21 15:41:34 +0000 2018,1009823651586289664,"RT @unwomenafrica: Up next: @unwomenafrica will present its country portfolio for #Tanzania at @UN_Women Women Executive Board. 
Catch the…",False,,,,0,,,,en
Thu Jun 21 15:40:09 +0000 2018,1009823292188971010,"LIVE now: Follow the launch of UN-SWAP and UNCT-SWAP Scorecard, updated system-wide accountability frameworks for gender mainstreaming: https://t.co/DoD3jXw4Pl",True,,,,13,,,,en
Thu Jun 21 15:27:02 +0000 2018,1009819991544344576,"""Now we need to see unstereotyped adverts hitting the screen, and we need to bring young people into the fold,"" says @phumzileunwomen while visiting @ShelleyZalis @ the #girlslounge during this year's #CannesLions #UnstereotypeAlliance https://t.co/pxg0swv7IY",True,,,,20,,,,en
Thu Jun 21 14:53:42 +0000 2018,1009811603024433152,RT @UNFPA: Healthcare providers who perform female genital mutilation (FGM) are violating the fundamental medical mandate to “DO NO HARM”.…,False,,,,0,,,,en
Thu Jun 21 14:19:19 +0000 2018,1009802949722243074,RT @UN_Women: What you take for granted may be key to her safety. Speak up &amp; stand #WithRefugees: https://t.co/zc1zNnVp1Y https://t.co/oq6P…,False,,,,0,,,,en
Thu Jun 21 13:35:09 +0000 2018,1009791836548947970,"You know Ronaldo.
You know Messi.
You know Neymar.

Do you know who scored more goals, but got paid less? Abby Wambach. #WorldCup
https://t.co/mJOYz2trJy",True,,,,864,,,,en
Thu Jun 21 10:35:07 +0000 2018,1009746528062394368,"Happy International #YogaDay! At our office in New York, we like to take time to come together in community &amp; find balance 🧘 https://t.co/7tEhpLaGR4",True,,,,46,,,,en
Thu Jun 21 07:35:04 +0000 2018,1009701220230090752,"She traveled to Russia from Iran, where women are barred from attending men’s matches. For this Iranian activist, #WorldCup is so much more than ⚽️: https://t.co/5jjOiR9ZJp v @nytimes",True,,,,61,,,,en
Thu Jun 21 04:35:05 +0000 2018,1009655923906940928,"By combining his legal experience w/ knowledge on survivor-centred response, this public prosecutor is working to end impunity &amp; ensure justice for survivors in post-conflict Liberia: https://t.co/jnrTm6srmj",True,,,,30,,,,en
Thu Jun 21 01:35:04 +0000 2018,1009610623045468167,"After a devastating injury, Asaf found her bearings through a UN Women-supported programme. Today she is an inspiration to many others.
https://t.co/knxbPJI3M5",True,,,,43,,,,en
Wed Jun 20 22:51:10 +0000 2018,1009569373600800768,RT @phumzileunwomen: The #G7 has a responsibility to ensure women and girls are equipped with the right tools to participate and succeed in…,False,,,,0,,,,en
Wed Jun 20 22:35:06 +0000 2018,1009565332053397504,"The problem is not seeing the problem. 
It’s time to #unstereotype: https://t.co/vvbAHUMg89 v @un_stereotype",False,,,,42,,,,en
Wed Jun 20 20:11:03 +0000 2018,1009529081443086338,"""The world cannot let the dire needs of Rohingya refugees go unmet.""
Statement from @UNFPA ED @Atayeshe &amp; Pramila Patten @EndRapeInWar calls on int'l community to step up efforts to help 700,000 refugees—including women at risk of violence: https://t.co/jBtwcx03rl #WithRefugees https://t.co/nDA8iu50Rs",True,,,,42,,,,en
Wed Jun 20 19:35:09 +0000 2018,1009520047499436032,"Mother of three
Widow
Syrian woman
Refugee

This #WorldRefugeeDay, let us leave the labels behind and read Menal Suleyman's story: https://t.co/dugEtiuirr #WithRefugees https://t.co/AedbXwtcIH",True,,,,82,,,,en
Wed Jun 20 18:35:11 +0000 2018,1009504953537359872,"On #WorldRefugeeDay, we call on the global community to ensure services, protection &amp; resources that refugees need, addressing the rights of ALL.
https://t.co/fXIRPXajrr",True,,,,61,,,,en
Wed Jun 20 17:35:11 +0000 2018,1009489855980720132,"There are many myths &amp; unfounded fears about refugees. This #WorldRefugeeDay, take a look at real stories: https://t.co/hKY2BOAwGt #WithRefugees https://t.co/cVxfrTz34o",True,,,,54,,,,en
Wed Jun 20 17:10:11 +0000 2018,1009483561529937922,"It’s been a year since the #UnstereotypeAlliance first joined forces in Cannes, France. Learn what it has achieved ahead of #CannesLions: https://t.co/8QLiYniqvL via @un_stereotype https://t.co/u7Q2c6GvUA",True,,,,7,,,,en
Wed Jun 20 16:35:17 +0000 2018,1009474778963595265,What you take for granted may be her only means to get by. Speak up &amp; stand #WithRefugees: https://t.co/mb0f7EiIRs https://t.co/DwsLv9PA5t,False,,,,20,,,,en
