created_at,id,text,retweet_count,favorite_count,original_retweet_count,original_favorite
Sat Jul 14 10:20:10 +0000 2018,1018077687817162752,"🇮🇪 

Thank you Ireland!!!

The first country in the world to fully divest from fossil fuels. 

🌸 🌺 🌹 💐 

#climatechange #environment #energy #energytransition 
https://t.co/pZbksY7HIo",0,0,329.0,602.0
Sun Jul 15 09:23:53 +0000 2018,1018425911316762624,Today is the World Youth Skills Day #WYSD2018 to acknowledge the need for skills development among young people https://t.co/OWCb1qRcKU Youth are the drivers of change for a sustainable future and of #ClimateAction #ParisAgreement #ACEnow https://t.co/n4MfHIMAbT,0,0,54.0,94.0
Sun Jul 15 09:23:27 +0000 2018,1018425804609478656,"Inspiring: California has reduced its greenhouse gas emissions to below 1990 levels, whilst strongly growing it economy https://t.co/8p9d0IdjnR #ClimateAction #ParisAgreement #GCAS2018 https://t.co/lSXPjws9UF",0,0,546.0,833.0
Sun Jul 15 09:23:12 +0000 2018,1018425739937542144,"Inspiring: California has reduced its greenhouse gas emissions to below 1990 levels, whilst strongly growing it economy https://t.co/8p9d0IdjnR #ClimateAction #ParisAgreement #GCAS2018 https://t.co/lSXPjws9UF",0,0,546.0,833.0
Sun Jul 15 09:23:00 +0000 2018,1018425690532786176,"@UNFCCC https://t.co/eS7enmttuA

And here's what i did for the #climateaction  and the implementation of #ParisAgreement by raising environmental awareness!",0,1,,
Sun Jul 15 09:22:37 +0000 2018,1018425592511787015,@CherieSkiba @bridget_joy_ @andrewjgregor Well so far Bush has killed more people (millions of Iraqis and 40k US soldiers) and decimated a country. But #tRump looks to kill a lot more with anti #climatechange and fostering fascism over the planet.,0,0,,
Sun Jul 15 09:22:37 +0000 2018,1018425591844913152,"“Climate change is one of many issues that divides the Republican Party. Like racial resentment, climate denial is a position held mostly by old, white, male conservatives.”

#ActOnClimate #ClimateChange https://t.co/zDM6OhyirS",0,0,147.0,144.0
Sun Jul 15 09:22:31 +0000 2018,1018425569975984129,"Inspiring: California has reduced its greenhouse gas emissions to below 1990 levels, whilst strongly growing it economy https://t.co/8p9d0IdjnR #ClimateAction #ParisAgreement #GCAS2018 https://t.co/lSXPjws9UF",0,0,546.0,833.0
Sun Jul 15 09:22:21 +0000 2018,1018425526392934400,"What Is A Green Climate Fund? Learn more here: https://t.co/oGON1l20t7 #climatechange #climateaction 
#environment 
#energy https://t.co/YWzCF2X0SW",2,0,,
Sun Jul 15 09:22:17 +0000 2018,1018425510613807105,"“Climate change is the single greatest threat to anything anyone holds dear,”

“Trump is wilfully wrecking the climate. We are all at threat from what Trump is doing,”

#ActOnClimate #ClimateChange #KeepItInTheGround #Science   https://t.co/DFIqsXPSrZ",0,0,270.0,291.0
Sun Jul 15 09:22:00 +0000 2018,1018425437754675201,Good article about how African cities’ residents are creating #climatechange solutions. https://t.co/byH070o3xH https://t.co/Uv6pCnFaTF,11,17,,
Sun Jul 15 09:21:33 +0000 2018,1018425323749302272,"New Call for proposal is out!

Invitation to bid: Advancing Technologies and Capacity Building for Climate-smart Aquaculture 

More on requirements &amp; deadlines &gt; https://t.co/syQf6LDnFu #aquaculture #InvestInPeople #ClimateChange",0,0,12.0,18.0
Sun Jul 15 09:21:30 +0000 2018,1018425311782998016,"“Climate change is the single greatest threat to anything anyone holds dear,”

“Trump is wilfully wrecking the climate. We are all at threat from what Trump is doing,”

#ActOnClimate #ClimateChange #KeepItInTheGround #Science   https://t.co/DFIqsXPSrZ",0,0,270.0,291.0
Sun Jul 15 09:21:12 +0000 2018,1018425237015289856,"Paris Agreement Aims To Strengthen Global Response To The Threat of Climate Change: https://t.co/9QBdhglrRN #climatechange #climateaction 
#environment 
#energy https://t.co/uesj6z20mv",1,0,,
Sun Jul 15 09:21:12 +0000 2018,1018425234939146240,"Elon Musk, I like you, I think you do a lot of good. This is not good. Support some candidates who deserve it. Start with Alexandra Chandler in #MA3 who has a real environmental plan of action: https://t.co/0TwmrG32Mz 
Donate: https://t.co/3U7wgvz1WI @elonmusk #climatechange",0,0,66.0,94.0
Sun Jul 15 09:21:10 +0000 2018,1018425228786061313,"#climatechange is a global problem
Climate change is a national problem
Climate change is a local problem
Climate change is a personal problem
#ActOnClimate before this problem overwhelms you. https://t.co/eSBYbDpAcb",0,0,3.0,5.0
Sun Jul 15 09:21:07 +0000 2018,1018425213640433664,Also India understands: there is no future for #coal When do other countries as #SouthAfrica follow? @Energy_ZA  @GovernmentZA @radebe_jeff #Energytransition #endcoal #ParisAgreement https://t.co/cM8lV9O8Oi,0,0,,
Sun Jul 15 09:20:57 +0000 2018,1018425173404471297,Boabab are ancient trees of the African Savanah. They live thousands of years. Nine of the 13 oldest have died in the past decade. Some were old when Jesus was born. The earth is changing to quickly. #climatechange https://t.co/WV2sB3qCPE,0,0,231.0,194.0
Sun Jul 15 09:20:53 +0000 2018,1018425155117355008,"“As young people, we find ourselves in this really awkward place in history where we are going to be alive for the worst effects of #climatechange, but we’re not old enough to make the decisions right at that tipping point where they need to be made,”

 https://t.co/P3aKbgKCtw",0,0,477.0,479.0
Sun Jul 15 09:20:52 +0000 2018,1018425154735693824,"It's a difficult topic, but unless we talk about #climatechange we'll never be able to tackle it https://t.co/kOFbqk95xB",0,0,134.0,231.0
Sun Jul 15 09:20:44 +0000 2018,1018425119792910336,"Inspiring: California has reduced its greenhouse gas emissions to below 1990 levels, whilst strongly growing it economy https://t.co/8p9d0IdjnR #ClimateAction #ParisAgreement #GCAS2018 https://t.co/lSXPjws9UF",0,0,546.0,833.0
Sun Jul 15 09:20:28 +0000 2018,1018425054105829376,"“Climate change is the single greatest threat to anything anyone holds dear,”

“Trump is wilfully wrecking the climate. We are all at threat from what Trump is doing,”

#ActOnClimate #ClimateChange #KeepItInTheGround #Science   https://t.co/DFIqsXPSrZ",0,0,270.0,291.0
Sun Jul 15 09:20:23 +0000 2018,1018425032442306560,"This week, 60 New Zealand companies responsible for half of the country’s gross greenhouse gas emissions pledged to set climate targets in line with the #ParisAgreement’s goals &gt;&gt; https://t.co/k2uen3E1zr #ClimateAmbtion #StepUp2018 #climateleaderscoalition https://t.co/TA9l7pXU8Q",0,0,157.0,217.0
Sun Jul 15 09:20:06 +0000 2018,1018424958031187969,"""DURING the last ice age #CO2 levels dropped to 180ppm. It is the interglacial warm period that is causing CO2 to be released from the oceans. Only 3% of emissions are from humans.."" https://t.co/e4dBiI1zom via @JWSpry #ParisAccord #FRAUD #ClimateChange #UN #CULT #Auspol #CDNpoli",0,0,53.0,48.0
Sun Jul 15 09:19:51 +0000 2018,1018424896404185094,"Calling entrepreneurs! Enter the Cup &amp; help #ClimateMayors &amp; states across the US plus @c40cities &amp; nations around world implement the #ParisAgreement. Finalists will pitch in LA, and category winners will be flown to SF for #GCAS2018 to compete for 25k https://t.co/xC83dFrrTS https://t.co/2IHZ1dVDtu",0,0,14.0,21.0
Sun Jul 15 09:19:20 +0000 2018,1018424767135862784,@ned2au @drwaheeduddin @CriticalStress_ @blaubok @JimFish56837379 @AltUS_ARC @NikolovScience @RushHou80239357 @d_e_mol @alan_poirier @3GHtweets @icarus62 @dahlqje @Mystic_Sister @Tony_Purc @GillesnFio @VariabilityBlog @SteveSGoddard @wattsupwiththat @RogerAPielkeSr @wildweatherdan @yota_berlin @CaseyParksIt @SnakeBi14457783 @JamesAbbott2013 @tan123 @FredFoxyGuy @EstBrahphet @scotpolitik @Ike_Kiefer @adlrope @JWSpry @redforged42 @JanMareeSmith2 @danmangrove @Skeen1a @does_science @RonCrunt @LeoHogan2018 @iMarcusCicero @GoldArcticFox @tyrelle123 @chaamjamal @1_TMF_ @Piers_Corbyn @jamesb_bkk @SookyBlessingtn @RogTallbloke @ThiagoMaia2503 @MichaelEMann GAWD that's funny. P. Geologists and P. Geophysicists make a LIVING knowing that #climatechange is real - since that is much of how formations are determined. The ?? is how much of present #Climate change is due to humans...or nature. Christy says - all nature. https://t.co/clrGRUF8IC,0,0,4.0,10.0
Sun Jul 15 09:18:50 +0000 2018,1018424640388165632,"“Climate change is the single greatest threat to anything anyone holds dear,”

“Trump is wilfully wrecking the climate. We are all at threat from what Trump is doing,”

#ActOnClimate #ClimateChange #KeepItInTheGround #Science   https://t.co/DFIqsXPSrZ",0,0,270.0,291.0
Sun Jul 15 09:18:37 +0000 2018,1018424585048322048,"These #young #climate #justice #activists aren't waiting for the baby boomers; They're marching, lobbying, suing and starting a #climatechange #revolution https://t.co/VOznfNpRLr",0,0,3.0,4.0
Sun Jul 15 09:18:35 +0000 2018,1018424578702528512,"#climatechange Rising ocean waters from global warming could cost trillions of dollars. We’ll need to mitigate &amp; adapt to global warming to avoid massive costs from sea level rise. @ClimateAdapt @1o5CleanEnergy @ClimateLitigate @UNFCCC @ICCCAD @SaleemulHuq
https://t.co/9YZ1JmmwIM",0,0,30.0,28.0
Sun Jul 15 09:17:54 +0000 2018,1018424407230840833,Could astrobiology #Research convince us to #Fight #ClimateChange? - #PrescientInfo https://t.co/33g4kXBUvn,0,0,2.0,2.0
Sun Jul 15 09:17:49 +0000 2018,1018424384829181953,95 municipalities have endorse Carbon Fee and Dividend. Is your city one of them? #climatechange #PutAPriceOnIt https://t.co/0keBgi7qsZ https://t.co/fkKE153jA4,0,0,29.0,30.0
Sun Jul 15 09:17:40 +0000 2018,1018424346816151554,"Relaxing WE in Finnish archipelago? 30C and harch #algalbloom; no morning dip, no swimming after sauna; we all need to act #policies #individuals #foodproduction #lessmeat #climatechange ⁦@SYKEinfo⁩ https://t.co/3t4YtALVTX",0,0,28.0,58.0
Sun Jul 15 09:17:38 +0000 2018,1018424338607984640,"#RT @StrongerStories: RT @PaulEDawson: “The greatest irony is that the African continent has hardly produced any greenhouse gases and yet is already bearing the brunt of the vagaries of climate change.”

#ActOnClimate #ClimateChange #KeepItInTheGround https://t.co/twVa3gEJbJ",0,0,2.0,0.0
Sun Jul 15 09:16:58 +0000 2018,1018424172127506432,@cousinisland @GaiaLovesMe @HorribleHorrie2 @IRxCellent GLOBAL ocean SST’s have plummeted back to 1995 levels after 2016/17 super El Niño. Did #CO2 cause that drop/correction? https://t.co/U6Rjlkeiy9 via @JWSpry #ClimateChange #Nature,0,1,,
Sun Jul 15 09:16:46 +0000 2018,1018424119866503168,"“The greatest irony is that the African continent has hardly produced any greenhouse gases and yet is already bearing the brunt of the vagaries of climate change.”

#ActOnClimate #ClimateChange #KeepItInTheGround https://t.co/SGuuusijWf",0,0,445.0,305.0
Sun Jul 15 09:16:39 +0000 2018,1018424091362123776,"Inspiring: California has reduced its greenhouse gas emissions to below 1990 levels, whilst strongly growing it economy https://t.co/8p9d0IdjnR #ClimateAction #ParisAgreement #GCAS2018 https://t.co/lSXPjws9UF",0,0,546.0,833.0
Sun Jul 15 09:16:37 +0000 2018,1018424085271834624,"“The greatest irony is that the African continent has hardly produced any greenhouse gases and yet is already bearing the brunt of the vagaries of climate change.”

#ActOnClimate #ClimateChange #KeepItInTheGround https://t.co/SGuuusijWf",0,0,445.0,305.0
Sun Jul 15 09:16:12 +0000 2018,1018423978434682882,#ClimateChange forced a famously #Old-#School museum to go #Digital - #PrescientInfo https://t.co/5LYtuDDiql,0,0,,
Sun Jul 15 09:16:01 +0000 2018,1018423930195927042,Ta'ah Amy George led the water ceremony today. #WaterisLife and we are going to #ProtecttheInlet. #cdnpoli #bcpoli #notankers #noconsent #nopipelines #blackfish #Indigenous #climatechange #ClimateAction https://t.co/dQu3zDqDjp,0,0,160.0,265.0
Sun Jul 15 09:15:55 +0000 2018,1018423908104470528,RT GreenpeaceCA: Indigenous leaders carry out son and drumming on the shores of the Salish Sea. #ProtecttheInlet #StopPipelines #stopkmflotilla https://t.co/zEwxeg9VAx #ClimateChange (Collected from Greenpeace),0,0,7.0,6.0
Sun Jul 15 09:15:13 +0000 2018,1018423728865202178,Could astrobiology #Research convince us to #Fight #ClimateChange? - #PrescientInfo https://t.co/33g4kXBUvn,2,2,,
Sun Jul 15 09:15:05 +0000 2018,1018423697353400320,"#Klimalog (financed by @BMZ_Bund) investigates how policy responses to #climatechange impacts need to consider potential trade-offs, e.g. regarding poverty reduction. Find out more: https://t.co/UIhRfSDhVQ #act4climate #unite4climate https://t.co/c8Qk4g9ura",2,3,,
Sun Jul 15 09:14:55 +0000 2018,1018423657050398720,"“Climate change is the single greatest threat to anything anyone holds dear,”

“Trump is wilfully wrecking the climate. We are all at threat from what Trump is doing,”

#ActOnClimate #ClimateChange #KeepItInTheGround #Science   https://t.co/DFIqsXPSrZ",0,0,270.0,291.0
Sun Jul 15 09:14:55 +0000 2018,1018423655699832832,"How are we to expect people to believe in #ClimateChange, when they are not given a basic understanding of our world. We must make #GovernmentInvesting in quality #education the first priority of any country, especially one part of #G7 This #degradation of #society must stop now! https://t.co/2tpV1l4Zrm",0,0,1.0,1.0
Sun Jul 15 09:14:52 +0000 2018,1018423643335020547,@NickyGeeson @MortimerForest 27.2M dwellings in UK at end of 2017 (figures from https://t.co/vHbVECelSp + NHBC website) - that's 2.38 UK res per dwelling. No shortage. Then again 5.2M UK res own AT LEAST one more home.  1in5 AT LEAST. Plus millions of nonUK res investors. Greenfields destroyed #climatechange,1,0,,
Sun Jul 15 09:14:50 +0000 2018,1018423632576409601,@nobby15 Mmmm all that sweet refreshing black coal. Might just have to have  another dose of that #energyfail #auspol #LNPfail #powerpricesfail  #ClimateChange #denial https://t.co/YEhvJSBgKS,0,1,,
Sun Jul 15 09:14:49 +0000 2018,1018423628675903493,"“As young people, we find ourselves in this really awkward place in history where we are going to be alive for the worst effects of #climatechange, but we’re not old enough to make the decisions right at that tipping point where they need to be made,”

 https://t.co/P3aKbgKCtw",0,0,477.0,479.0
Sun Jul 15 09:14:42 +0000 2018,1018423600968339457,"Relaxing WE in Finnish archipelago? 30C and harch #algalbloom; no morning dip, no swimming after sauna; we all need to act #policies #individuals #foodproduction #lessmeat #climatechange ⁦@SYKEinfo⁩ https://t.co/3t4YtALVTX",0,0,28.0,58.0
Sun Jul 15 09:14:40 +0000 2018,1018423590402842626,Warming stripes or warning stripes? I have been meaning to tweet this #climatechange visualisation from @ed_hawkins for a while. It's designed to illustrate long term changes in annual global temperatures from 1850 to 2017. Details and discussion here: https://t.co/qNEILC2swg https://t.co/5YV6gng07A,0,0,32.0,25.0
Sun Jul 15 09:14:21 +0000 2018,1018423512871194624,"Glacial Lake Outburst Flood (#GLOF) project for disaster risk reduction in Gilgit-Baltistan launched! GLOF can release millions of cubic meters of water &amp; debris leading to cataclysmic loss fo lives, property &amp; livelihoods @GCF_News @UNDP_Pakistan #ClimateChange https://t.co/vD2jIIWg3f",0,0,28.0,73.0
Sun Jul 15 09:14:18 +0000 2018,1018423500216860673,"https://t.co/LGJjLZ5lol
#LivingOffset #environment 
#ClimateChange #fintech #blockchain #ICO #Wimbledon 
#bitcoin #ethereum #loff 
#thinkofthegrandkids",0,0,1.0,0.0
Sun Jul 15 09:14:02 +0000 2018,1018423433405845504,"How are we to expect people to believe in #ClimateChange, when they are not given a basic understanding of our world. We must make #GovernmentInvesting in quality #education the first priority of any country, especially one part of #G7 This #degradation of #society must stop now! https://t.co/2tpV1l4Zrm",1,1,,
